Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Certovo & 12 h & Oxic & Labelled,Seq_20,204.33795085521183,6.772495584617598,1.2923252613096148,5.240550337733471,8.004920322664612e-8,1.0726593232370581e-5
Certovo & 12 h & Oxic & Labelled,Seq_49,97.10066243587485,4.942533556498833,1.5480815288103111,3.1926829850473912,7.047880174378313e-4,0.03374103488166284
Certovo & 12 h & Oxic & Labelled,Seq_16,48.83547153318465,1.2324967588979512,0.4498457466897058,2.739820856299219,0.003073634021036452,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_32,42.25262896655834,1.791276052518933,0.47935228346216585,3.736867673981393,9.316345831482706e-5,0.006241951707093413
Certovo & 12 h & Oxic & Labelled,Seq_101,37.29099113327417,4.101953175937845,1.5344212075133912,2.6732901994917495,0.003755562124544495,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_233,36.129505849955905,23.66909408400679,2.993932188719405,7.905688102485305,1.3322878828154747e-15,7.141063051890945e-13
Certovo & 12 h & Oxic & Labelled,Seq_162,35.88190234546343,23.0016833673316,2.9939392355233454,7.68274889964855,7.785530605890775e-15,1.3910148015858184e-12
Certovo & 12 h & Oxic & Labelled,Seq_388,28.71729124990285,23.346461413141782,2.994213287062804,7.7971938452132346,3.1649484081183803e-15,8.482061733757259e-13
Certovo & 12 h & Oxic & Labelled,Seq_77,25.270691325269308,2.496979047850229,0.665239557160241,3.7535035627004425,8.719002637662462e-5,0.006241951707093413
Certovo & 12 h & Oxic & Labelled,Seq_92,24.658910711666337,1.3399528453936254,0.4940810417641375,2.7120102414965497,0.0033438263266938406,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_242,23.887330473010238,0.8380626608140249,0.3087447296239643,2.7144193257476603,0.003319603444064582,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_70,23.611169375059514,2.3316535251327464,0.756395383388155,3.082585611097292,0.0010260534689706794,0.03928318995487744
Certovo & 12 h & Oxic & Labelled,Seq_197,14.774798495074194,1.839464234428087,0.6862204891908285,2.680573173495782,0.0036748096955830744,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_125,14.18684025019005,1.813355387079499,0.5480667061929696,3.308639927565737,4.6875161905809114e-4,0.025125086781513685
Certovo & 12 h & Oxic & Labelled,Seq_76,12.214229627321382,2.562732350698872,0.7033922230741306,3.6433902261509443,1.345352174493006e-4,0.00801231961698057
Certovo & 12 h & Oxic & Labelled,Seq_184,11.944434670184881,2.6166478609251516,0.9886754511415612,2.6466196342832964,0.004065037103795462,0.09473303859279861
Certovo & 12 h & Oxic & Labelled,Seq_82,10.504278493808703,6.159263548989041,2.2975558804285234,2.6807894430146613,0.003672435732505846,0.0914991499434477
Certovo & 12 h & Oxic & Labelled,Seq_837,9.161107537477388,3.780602628852376,1.1916408454214187,3.172602419074836,7.5539630332081e-4,0.03374103488166284
Certovo & 12 h & Oxic & Labelled,Seq_230,8.682115460835671,6.328143633414194,2.0525541982775026,3.083057996093235,0.001024426106265866,0.03928318995487744
